bookings_id,user_id,slot_id,lot_id,start_time,end_time,day_of_week,is_weekend,is_festival,weather_condition,price_at_booking,status
B4519,U274,S1476,P131,2026-01-05T13:46:00,2026-01-05T15:16:00,Monday,False,False,cloudy,26.68,completed
B4520,U282,S745,P114,2026-01-28T19:01:00,2026-01-28T20:31:00,Wednesday,False,False,haze,33.77,completed
B4521,U104,S1038,P120,2025-10-29T10:54:00,2025-10-29T16:54:00,Wednesday,False,False,rain,21.58,completed
B4522,U295,S1422,P128,2025-11-07T10:16:00,2025-11-07T13:16:00,Friday,False,False,clear,37.02,completed
B4523,U150,S1447,P129,2026-01-22T07:43:00,2026-01-22T08:43:00,Thursday,False,False,clear,17.02,completed
B4524,U143,S711,P113,2025-11-13T18:44:00,2025-11-13T20:44:00,Thursday,False,False,clear,25.62,completed
B4525,U124,S899,P117,2026-01-26T08:24:00,2026-01-26T09:24:00,Monday,False,True,clear,55.36,completed
B4526,U201,S969,P118,2025-10-21T08:35:00,2025-10-21T09:05:00,Tuesday,False,True,clear,37.43,completed
B4527,U158,S642,P112,2025-11-23T22:01:00,2025-11-23T23:31:00,Sunday,True,False,clear,51.94,completed
B4528,U267,S1481,P131,2025-10-06T16:53:00,2025-10-06T19:53:00,Monday,False,False,rain,28.24,completed
B4529,U278,S1028,P120,2025-11-15T17:21:00,2025-11-15T18:51:00,Saturday,True,False,fog,21.74,completed
B4530,U156,S849,P116,2025-12-10T10:16:00,2025-12-10T10:46:00,Wednesday,False,False,rain,30.49,completed
B4531,U109,S1040,P120,2025-10-05T22:20:00,2025-10-05T23:20:00,Sunday,True,False,rain,23.44,completed
B4532,U282,S505,P108,2025-10-23T17:18:00,2025-10-23T20:18:00,Thursday,False,False,clear,24.63,completed
B4533,U195,S141,P101,2025-10-08T18:22:00,2025-10-08T19:22:00,Wednesday,False,False,clear,25.27,completed
B4534,U269,S1480,P131,2025-11-20T09:44:00,2025-11-20T11:44:00,Thursday,False,False,clear,31.74,completed
B4535,U298,S634,P112,2025-12-16T09:07:00,2025-12-16T10:37:00,Tuesday,False,False,cloudy,58.59,completed
B4536,U185,S1410,P128,2025-10-21T12:34:00,2025-10-21T13:34:00,Tuesday,False,True,fog,50.8,completed
B4537,U212,S471,P107,2025-11-19T08:01:00,2025-11-19T09:01:00,Wednesday,False,False,cloudy,46.36,completed
B4538,U235,S638,P112,2025-11-14T16:36:00,2025-11-14T17:06:00,Friday,False,False,clear,47.96,completed
B4539,U216,S491,P107,2025-12-02T11:08:00,2025-12-02T17:08:00,Tuesday,False,False,fog,40.25,completed
B4540,U148,S735,P114,2025-11-06T10:02:00,2025-11-06T12:02:00,Thursday,False,False,clear,27.78,completed
B4541,U218,S1030,P120,2025-11-16T12:57:00,2025-11-16T13:27:00,Sunday,True,False,clear,21.71,completed
B4542,U152,S1474,P131,2025-11-28T13:40:00,2025-11-28T17:40:00,Friday,False,False,clear,26.88,completed
B4543,U248,S1039,P120,2025-12-16T06:08:00,2025-12-16T07:08:00,Tuesday,False,False,clear,19.0,completed
B4544,U178,S568,P110,2025-11-19T09:36:00,2025-11-19T15:36:00,Wednesday,False,False,cloudy,47.16,completed
B4545,U281,S703,P113,2025-12-01T19:48:00,2025-12-01T20:18:00,Monday,False,False,rain,27.65,completed
B4546,U136,S630,P111,2025-10-03T20:12:00,2025-10-03T21:42:00,Friday,False,False,clear,64.04,completed
B4547,U220,S611,P111,2025-10-31T13:28:00,2025-10-31T17:28:00,Friday,False,False,fog,51.32,completed
B4548,U157,S1483,P131,2026-01-13T12:44:00,2026-01-13T13:44:00,Tuesday,False,False,clear,24.69,completed
B4549,U280,S1349,P127,2026-01-09T18:12:00,2026-01-09T19:42:00,Friday,False,False,cloudy,61.36,completed
B4550,U185,S890,P117,2026-01-13T16:06:00,2026-01-13T19:06:00,Tuesday,False,False,clear,35.66,completed
B4551,U255,S1171,P124,2025-12-14T01:59:00,2025-12-14T02:29:00,Sunday,True,False,clear,34.41,completed
B4552,U194,S1089,P122,2025-11-02T17:15:00,2025-11-02T20:15:00,Sunday,True,False,clear,45.93,completed
B4553,U255,S1055,P121,2025-10-20T03:55:00,2025-10-20T05:55:00,Monday,False,True,fog,41.29,completed
B4554,U260,S1403,P128,2025-10-11T06:40:00,2025-10-11T10:40:00,Saturday,True,False,clear,45.83,completed
B4555,U140,S1332,P127,2025-11-18T14:31:00,2025-11-18T16:31:00,Tuesday,False,False,clear,51.78,completed
B4556,U124,S1261,P126,2025-11-15T16:32:00,2025-11-15T19:32:00,Saturday,True,False,clear,19.4,completed
B4557,U186,S1152,P123,2025-11-04T20:11:00,2025-11-04T21:11:00,Tuesday,False,False,clear,58.25,completed
B4558,U189,S1457,P130,2025-10-07T08:59:00,2025-10-07T09:59:00,Tuesday,False,False,clear,58.79,cancelled
B4559,U136,S679,P113,2025-12-04T05:49:00,2025-12-04T07:19:00,Thursday,False,False,clear,20.91,completed
B4560,U208,S884,P117,2025-11-20T10:25:00,2025-11-20T11:25:00,Thursday,False,False,clear,36.74,completed
B4561,U163,S187,P102,2025-11-18T19:38:00,2025-11-18T23:38:00,Tuesday,False,False,fog,43.39,completed
B4562,U117,S1240,P125,2026-01-24T09:44:00,2026-01-24T12:44:00,Saturday,True,False,clear,26.91,completed
B4563,U299,S680,P113,2025-10-10T11:16:00,2025-10-10T12:16:00,Friday,False,False,clear,21.78,completed
B4564,U172,S1431,P129,2025-11-23T13:46:00,2025-11-23T14:46:00,Sunday,True,False,rain,20.4,completed
B4565,U269,S354,P105,2025-12-08T12:51:00,2025-12-08T14:21:00,Monday,False,False,clear,21.85,completed
B4566,U151,S1064,P121,2025-11-04T14:50:00,2025-11-04T16:50:00,Tuesday,False,False,cloudy,29.06,completed
B4567,U235,S1473,P131,2025-12-29T15:56:00,2025-12-29T17:56:00,Monday,False,False,clear,24.84,completed
B4568,U206,S1251,P125,2025-12-01T11:38:00,2025-12-01T13:08:00,Monday,False,False,clear,20.25,completed
B4569,U249,S954,P118,2026-01-27T10:47:00,2026-01-27T13:47:00,Tuesday,False,False,cloudy,22.31,completed
B4570,U137,S446,P107,2026-01-09T07:33:00,2026-01-09T08:33:00,Friday,False,False,clear,41.75,cancelled
B4571,U119,S1084,P122,2025-11-04T20:00:00,2025-11-04T21:00:00,Tuesday,False,False,fog,50.89,completed
B4572,U267,S1209,P124,2025-10-05T17:05:00,2025-10-05T21:05:00,Sunday,True,False,clear,34.6,completed
B4573,U271,S524,P108,2025-11-06T19:21:00,2025-11-06T21:21:00,Thursday,False,False,rain,30.83,completed
B4574,U142,S359,P105,2026-01-02T17:39:00,2026-01-02T20:39:00,Friday,False,False,clear,20.9,completed
B4575,U205,S1341,P127,2025-12-30T21:24:00,2025-12-30T23:24:00,Tuesday,False,False,rain,56.56,completed
B4576,U219,S1038,P120,2025-10-10T08:59:00,2025-10-10T10:29:00,Friday,False,False,rain,25.08,cancelled
B4577,U275,S414,P106,2025-11-15T21:42:00,2025-11-15T23:42:00,Saturday,True,False,fog,45.64,cancelled
B4578,U225,S1059,P121,2025-12-22T06:23:00,2025-12-22T10:23:00,Monday,False,False,clear,28.73,completed
B4579,U291,S892,P117,2025-10-26T11:32:00,2025-10-26T12:32:00,Sunday,True,False,rain,43.11,completed
B4580,U296,S1017,P119,2025-10-09T03:38:00,2025-10-09T09:38:00,Thursday,False,False,cloudy,35.85,completed
B4581,U159,S533,P109,2025-10-20T19:05:00,2025-10-20T20:05:00,Monday,False,True,clear,26.97,completed
B4582,U199,S1052,P121,2025-10-21T19:18:00,2025-10-21T21:18:00,Tuesday,False,True,clear,46.5,completed
B4583,U277,S1446,P129,2026-01-19T18:43:00,2026-01-19T20:43:00,Monday,False,False,clear,20.51,completed
B4584,U293,S642,P112,2025-10-08T17:49:00,2025-10-08T18:49:00,Wednesday,False,False,clear,48.98,completed
B4585,U134,S809,P115,2025-12-18T18:19:00,2025-12-18T20:19:00,Thursday,False,False,fog,23.97,completed
B4586,U107,S1079,P122,2025-11-30T17:09:00,2025-11-30T20:09:00,Sunday,True,False,clear,49.45,completed
B4587,U204,S883,P117,2025-12-12T08:37:00,2025-12-12T09:37:00,Friday,False,False,rain,46.95,completed
B4588,U273,S175,P102,2025-12-02T18:24:00,2025-12-02T19:24:00,Tuesday,False,False,clear,39.55,completed
B4589,U118,S1359,P127,2025-10-20T16:36:00,2025-10-20T18:36:00,Monday,False,True,clear,70.25,completed
B4590,U291,S1494,P132,2025-11-08T13:48:00,2025-11-08T16:48:00,Saturday,True,False,clear,26.83,completed
B4591,U189,S321,P104,2025-11-17T17:24:00,2025-11-17T19:24:00,Monday,False,False,clear,46.78,completed
B4592,U158,S1369,P128,2025-11-05T06:38:00,2025-11-05T10:38:00,Wednesday,False,False,cloudy,37.55,completed
B4593,U119,S1066,P121,2025-10-30T18:13:00,2025-10-30T19:13:00,Thursday,False,False,clear,37.58,completed
B4594,U254,S1524,P132,2025-10-28T09:25:00,2025-10-28T09:55:00,Tuesday,False,False,clear,26.42,completed
B4595,U200,S1107,P122,2025-12-14T00:05:00,2025-12-14T01:05:00,Sunday,True,False,rain,51.0,completed
B4596,U165,S375,P105,2026-01-21T08:25:00,2026-01-21T08:55:00,Wednesday,False,False,fog,24.45,completed
B4597,U178,S528,P108,2025-10-03T09:10:00,2025-10-03T10:10:00,Friday,False,False,clear,29.19,completed
B4598,U293,S422,P106,2025-11-18T08:55:00,2025-11-18T09:55:00,Tuesday,False,False,clear,49.33,completed
B4599,U218,S662,P113,2025-11-02T04:29:00,2025-11-02T07:29:00,Sunday,True,False,clear,25.67,completed
B4600,U156,S1419,P128,2025-10-14T21:58:00,2025-10-14T23:58:00,Tuesday,False,False,clear,38.89,completed
B4601,U167,S1463,P130,2025-12-01T20:24:00,2025-12-01T22:24:00,Monday,False,False,fog,57.41,completed
B4602,U261,S589,P110,2025-11-11T16:00:00,2025-11-11T17:30:00,Tuesday,False,False,fog,41.32,completed
B4603,U284,S350,P105,2025-10-23T19:11:00,2025-10-23T19:41:00,Thursday,False,False,clear,25.77,completed
B4604,U291,S1096,P122,2025-12-22T10:23:00,2025-12-22T11:53:00,Monday,False,False,clear,40.44,completed
B4605,U270,S1368,P128,2025-11-07T19:11:00,2025-11-07T20:11:00,Friday,False,False,clear,46.9,completed
B4606,U300,S973,P119,2025-10-06T03:42:00,2025-10-06T07:42:00,Monday,False,False,cloudy,35.44,completed
B4607,U104,S1221,P125,2025-12-22T19:47:00,2025-12-22T21:47:00,Monday,False,False,haze,25.05,completed
B4608,U163,S792,P115,2025-11-13T06:10:00,2025-11-13T08:10:00,Thursday,False,False,clear,19.89,completed
B4609,U213,S564,P110,2025-10-15T11:36:00,2025-10-15T12:36:00,Wednesday,False,False,clear,41.65,completed
B4610,U192,S1058,P121,2025-11-11T08:08:00,2025-11-11T10:08:00,Tuesday,False,False,clear,36.82,cancelled
B4611,U229,S698,P113,2025-11-09T08:49:00,2025-11-09T12:49:00,Sunday,True,False,clear,29.82,completed
B4612,U199,S560,P110,2025-12-24T05:49:00,2025-12-24T07:19:00,Wednesday,False,False,rain,44.19,completed
B4613,U255,S561,P110,2025-10-17T06:34:00,2025-10-17T08:04:00,Friday,False,False,clear,40.73,completed
B4614,U122,S635,P112,2025-12-30T13:21:00,2025-12-30T14:21:00,Tuesday,False,False,clear,49.27,completed
B4615,U145,S267,P103,2025-11-03T15:35:00,2025-11-03T19:35:00,Monday,False,False,clear,24.4,completed
B4616,U187,S1115,P123,2025-10-08T17:16:00,2025-10-08T23:16:00,Wednesday,False,False,clear,47.83,completed
B4617,U103,S1048,P121,2025-10-10T07:37:00,2025-10-10T10:37:00,Friday,False,False,rain,33.29,completed
B4618,U185,S732,P114,2026-01-28T17:56:00,2026-01-28T18:26:00,Wednesday,False,False,clear,28.6,completed
B4619,U113,S618,P111,2025-12-20T08:54:00,2025-12-20T09:24:00,Saturday,True,False,clear,71.23,completed
B4620,U199,S778,P115,2026-01-24T04:30:00,2026-01-24T05:30:00,Saturday,True,False,clear,22.95,completed
B4621,U186,S1112,P123,2025-10-26T13:40:00,2025-10-26T15:10:00,Sunday,True,False,clear,59.52,completed
B4622,U263,S1426,P129,2025-12-25T17:16:00,2025-12-25T18:46:00,Thursday,False,True,clear,23.63,completed
B4623,U194,S195,P102,2025-11-10T17:33:00,2025-11-10T21:33:00,Monday,False,False,rain,37.26,completed
B4624,U257,S738,P114,2025-11-27T12:06:00,2025-11-27T13:36:00,Thursday,False,False,rain,30.57,completed
B4625,U270,S1437,P129,2025-11-18T19:53:00,2025-11-18T21:23:00,Tuesday,False,False,rain,22.02,completed
B4626,U199,S679,P113,2025-10-18T14:02:00,2025-10-18T16:02:00,Saturday,True,False,clear,26.11,completed
B4627,U165,S1227,P125,2025-11-26T07:30:00,2025-11-26T08:30:00,Wednesday,False,False,clear,19.21,completed
B4628,U203,S648,P112,2025-10-27T19:56:00,2025-10-27T22:56:00,Monday,False,False,fog,58.95,completed
B4629,U181,S504,P108,2025-11-04T17:05:00,2025-11-04T19:05:00,Tuesday,False,False,cloudy,23.98,completed
B4630,U286,S729,P114,2025-11-23T17:29:00,2025-11-23T21:29:00,Sunday,True,False,rain,34.32,completed
B4631,U111,S1131,P123,2025-10-21T20:53:00,2025-10-22T00:53:00,Tuesday,False,True,clear,76.37,completed
B4632,U165,S679,P113,2025-11-22T17:13:00,2025-11-22T18:13:00,Saturday,True,False,fog,24.02,completed
B4633,U164,S1214,P124,2025-12-24T02:45:00,2025-12-24T04:15:00,Wednesday,False,False,clear,31.26,completed
B4634,U189,S523,P108,2026-01-12T20:26:00,2026-01-12T21:56:00,Monday,False,False,clear,29.14,completed
B4635,U177,S149,P101,2025-11-07T10:06:00,2025-11-07T11:06:00,Friday,False,False,clear,21.57,completed
B4636,U169,S1266,P126,2025-11-12T02:55:00,2025-11-12T03:25:00,Wednesday,False,False,clear,16.92,completed
B4637,U209,S1192,P124,2025-11-08T09:29:00,2025-11-08T10:29:00,Saturday,True,False,clear,39.28,completed
B4638,U236,S1421,P128,2025-10-15T01:31:00,2025-10-15T03:31:00,Wednesday,False,False,clear,37.42,cancelled
B4639,U159,S1027,P120,2026-01-24T14:25:00,2026-01-24T15:25:00,Saturday,True,False,cloudy,22.45,completed
B4640,U150,S427,P106,2026-01-06T19:40:00,2026-01-06T21:10:00,Tuesday,False,False,clear,48.2,completed
B4641,U189,S1250,P125,2025-10-29T15:14:00,2025-10-29T17:14:00,Wednesday,False,False,rain,21.7,completed
B4642,U125,S947,P118,2026-01-23T09:08:00,2026-01-23T09:38:00,Friday,False,False,clear,27.04,completed
B4643,U283,S563,P110,2025-11-25T21:34:00,2025-11-25T22:34:00,Tuesday,False,False,fog,38.29,completed
B4644,U220,S117,P101,2026-01-10T07:17:00,2026-01-10T09:17:00,Saturday,True,False,cloudy,22.79,completed
B4645,U214,S556,P110,2025-10-05T19:58:00,2025-10-05T21:28:00,Sunday,True,False,rain,60.55,cancelled
B4646,U289,S1485,P131,2025-12-25T23:37:00,2025-12-26T00:37:00,Thursday,False,True,cloudy,37.97,completed
B4647,U167,S300,P104,2026-01-11T10:10:00,2026-01-11T14:10:00,Sunday,True,False,cloudy,53.04,completed
B4648,U299,S996,P119,2025-10-04T05:12:00,2025-10-04T06:12:00,Saturday,True,False,clear,39.03,completed
B4649,U177,S1342,P127,2025-11-15T14:25:00,2025-11-15T17:25:00,Saturday,True,False,clear,56.2,completed
B4650,U220,S637,P112,2026-01-01T15:50:00,2026-01-01T18:50:00,Thursday,False,False,clear,48.73,completed
B4651,U175,S590,P110,2025-11-04T06:54:00,2025-11-04T08:54:00,Tuesday,False,False,clear,41.71,completed
B4652,U269,S1167,P124,2026-01-13T06:43:00,2026-01-13T08:43:00,Tuesday,False,False,cloudy,30.82,completed
B4653,U250,S198,P102,2025-10-13T16:16:00,2025-10-13T19:16:00,Monday,False,False,rain,38.23,completed
B4654,U108,S1032,P120,2026-01-20T15:11:00,2026-01-20T17:11:00,Tuesday,False,False,clear,18.62,cancelled
B4655,U300,S1186,P124,2025-10-20T12:40:00,2025-10-20T15:40:00,Monday,False,True,cloudy,43.11,completed
B4656,U122,S1041,P121,2025-12-07T14:48:00,2025-12-07T15:48:00,Sunday,True,False,rain,38.14,completed
B4657,U217,S1068,P122,2025-10-04T14:04:00,2025-10-04T14:34:00,Saturday,True,False,clear,47.96,completed
B4658,U116,S265,P103,2025-10-02T12:41:00,2025-10-02T14:11:00,Thursday,False,False,clear,23.09,completed
B4659,U240,S1334,P127,2025-10-09T12:18:00,2025-10-09T15:18:00,Thursday,False,False,clear,53.41,completed
B4660,U281,S1253,P125,2025-10-29T06:57:00,2025-10-29T07:57:00,Wednesday,False,False,clear,19.82,completed
B4661,U287,S597,P111,2025-10-20T17:38:00,2025-10-20T20:38:00,Monday,False,True,clear,72.25,cancelled
B4662,U165,S1125,P123,2025-12-15T21:33:00,2025-12-15T22:33:00,Monday,False,False,haze,51.75,completed
B4663,U295,S1336,P127,2025-11-02T07:42:00,2025-11-02T11:42:00,Sunday,True,False,fog,61.17,completed
B4664,U111,S1480,P131,2025-11-02T07:46:00,2025-11-02T08:46:00,Sunday,True,False,rain,32.89,completed
B4665,U204,S1427,P129,2025-10-05T07:06:00,2025-10-05T08:36:00,Sunday,True,False,cloudy,18.6,completed
B4666,U230,S140,P101,2025-12-24T14:43:00,2025-12-24T15:13:00,Wednesday,False,False,clear,20.94,completed
B4667,U164,S1487,P131,2025-10-14T06:03:00,2025-10-14T07:33:00,Tuesday,False,False,rain,28.42,completed
B4668,U103,S541,P109,2025-10-11T16:20:00,2025-10-11T17:50:00,Saturday,True,False,rain,22.22,completed
B4669,U151,S1165,P124,2025-12-31T18:20:00,2025-12-31T20:20:00,Wednesday,False,False,clear,34.68,completed
B4670,U145,S1513,P132,2025-10-31T18:41:00,2025-10-31T19:11:00,Friday,False,False,rain,30.32,completed
B4671,U112,S816,P115,2025-11-13T07:47:00,2025-11-13T11:47:00,Thursday,False,False,clear,20.14,completed
B4672,U103,S562,P110,2025-11-06T20:44:00,2025-11-07T02:44:00,Thursday,False,False,clear,48.49,completed
B4673,U285,S433,P106,2025-11-11T08:42:00,2025-11-11T09:42:00,Tuesday,False,False,clear,50.23,completed
B4674,U131,S1290,P126,2025-10-03T19:23:00,2025-10-03T19:53:00,Friday,False,False,cloudy,19.45,cancelled
B4675,U213,S458,P107,2025-11-14T14:10:00,2025-11-14T14:40:00,Friday,False,False,clear,39.53,completed
B4676,U149,S880,P117,2025-12-17T19:59:00,2025-12-17T22:59:00,Wednesday,False,False,rain,44.12,completed
B4677,U246,S1030,P120,2025-10-28T17:21:00,2025-10-28T17:51:00,Tuesday,False,False,clear,18.68,completed
B4678,U147,S1470,P130,2025-10-14T06:55:00,2025-10-14T10:55:00,Tuesday,False,False,rain,51.92,completed
B4679,U187,S922,P118,2025-12-24T08:11:00,2025-12-24T12:11:00,Wednesday,False,False,clear,27.83,completed
B4680,U136,S1390,P128,2025-10-30T11:45:00,2025-10-30T14:45:00,Thursday,False,False,clear,38.49,completed
B4681,U262,S585,P110,2025-10-15T18:35:00,2025-10-15T21:35:00,Wednesday,False,False,clear,48.96,completed
B4682,U233,S265,P103,2026-01-24T19:07:00,2026-01-24T20:07:00,Saturday,True,False,fog,34.01,completed
B4683,U175,S299,P104,2025-11-05T07:23:00,2025-11-05T08:23:00,Wednesday,False,False,clear,47.07,completed
B4684,U288,S119,P101,2025-10-27T19:23:00,2025-10-27T21:23:00,Monday,False,False,clear,24.3,completed
B4685,U127,S271,P103,2025-10-20T18:32:00,2025-10-20T22:32:00,Monday,False,True,rain,40.37,completed
B4686,U266,S616,P111,2025-11-12T03:55:00,2025-11-12T05:55:00,Wednesday,False,False,rain,58.39,completed
B4687,U114,S162,P101,2025-10-05T01:25:00,2025-10-05T03:25:00,Sunday,True,False,clear,23.6,completed
B4688,U108,S1123,P123,2025-12-01T07:09:00,2025-12-01T10:09:00,Monday,False,False,clear,48.65,completed
B4689,U277,S1311,P126,2025-12-08T22:29:00,2025-12-09T01:29:00,Monday,False,False,rain,18.43,completed
B4690,U292,S1468,P130,2026-01-05T07:31:00,2026-01-05T09:01:00,Monday,False,False,clear,46.96,completed
B4691,U194,S1426,P129,2025-11-23T07:05:00,2025-11-23T09:05:00,Sunday,True,False,clear,18.97,completed
B4692,U162,S971,P118,2025-12-22T19:08:00,2025-12-22T20:08:00,Monday,False,False,clear,28.11,completed
B4693,U164,S1078,P122,2025-11-11T15:25:00,2025-11-11T15:55:00,Tuesday,False,False,fog,39.51,completed
B4694,U199,S1098,P122,2025-11-01T13:49:00,2025-11-01T14:19:00,Saturday,True,True,cloudy,63.46,completed
B4695,U285,S1470,P130,2026-01-14T07:30:00,2026-01-14T09:00:00,Wednesday,False,True,clear,68.36,completed
B4696,U292,S1100,P122,2025-11-09T19:36:00,2025-11-09T21:06:00,Sunday,True,False,cloudy,58.33,completed
B4697,U163,S362,P105,2025-10-03T13:28:00,2025-10-03T15:28:00,Friday,False,False,cloudy,21.54,completed
B4698,U145,S201,P102,2025-10-01T22:00:00,2025-10-02T02:00:00,Wednesday,False,False,cloudy,33.91,completed
B4699,U192,S457,P107,2025-10-13T18:33:00,2025-10-13T22:33:00,Monday,False,False,clear,48.61,completed
B4700,U258,S501,P108,2025-12-06T17:01:00,2025-12-06T17:31:00,Saturday,True,False,clear,28.84,cancelled
B4701,U239,S981,P119,2025-11-28T17:35:00,2025-11-28T18:35:00,Friday,False,False,rain,37.86,completed
B4702,U193,S1034,P120,2025-12-09T09:37:00,2025-12-09T10:37:00,Tuesday,False,False,rain,23.76,completed
B4703,U158,S441,P106,2025-10-30T13:51:00,2025-10-30T15:51:00,Thursday,False,False,cloudy,40.5,completed
B4704,U195,S644,P112,2025-11-30T14:50:00,2025-11-30T15:20:00,Sunday,True,False,haze,52.99,completed
B4705,U244,S671,P113,2025-11-09T19:00:00,2025-11-09T21:00:00,Sunday,True,False,clear,30.26,completed
B4706,U197,S753,P115,2026-01-28T19:42:00,2026-01-29T01:42:00,Wednesday,False,False,clear,24.75,completed
B4707,U170,S1144,P123,2025-12-14T06:15:00,2025-12-14T08:15:00,Sunday,True,False,fog,59.32,completed
B4708,U291,S584,P110,2026-01-11T09:33:00,2026-01-11T11:33:00,Sunday,True,False,clear,53.81,completed
B4709,U240,S320,P104,2025-11-22T19:17:00,2025-11-22T21:17:00,Saturday,True,False,fog,61.72,completed
B4710,U245,S818,P115,2025-10-27T15:19:00,2025-10-27T16:49:00,Monday,False,False,rain,21.58,completed
B4711,U274,S1173,P124,2026-01-06T17:36:00,2026-01-06T18:06:00,Tuesday,False,False,clear,30.03,completed
B4712,U288,S631,P111,2025-12-12T10:34:00,2025-12-12T11:34:00,Friday,False,False,clear,50.69,completed
B4713,U240,S770,P115,2025-11-25T19:26:00,2025-11-25T20:56:00,Tuesday,False,False,fog,25.58,completed
B4714,U219,S1421,P128,2025-10-28T17:22:00,2025-10-28T18:52:00,Tuesday,False,False,clear,39.18,completed
B4715,U270,S912,P118,2026-01-07T14:53:00,2026-01-07T16:23:00,Wednesday,False,False,clear,23.97,completed
B4716,U272,S997,P119,2025-10-06T23:56:00,2025-10-07T00:56:00,Monday,False,False,cloudy,32.73,completed
B4717,U293,S1362,P127,2025-12-12T18:26:00,2025-12-12T18:56:00,Friday,False,False,clear,60.86,completed
B4718,U160,S1045,P121,2025-12-30T08:34:00,2025-12-30T10:34:00,Tuesday,False,False,clear,34.84,completed
B4719,U202,S1020,P120,2025-10-01T10:50:00,2025-10-01T12:50:00,Wednesday,False,False,cloudy,18.88,completed
B4720,U117,S897,P117,2025-11-03T12:17:00,2025-11-03T15:17:00,Monday,False,False,clear,35.39,completed
